x,y,yaw,ref_v
48.17536741017152,42.21639627510074,0.5488036449698094,10.271434912936762
48.633538042349045,42.4946346493432,0.5426821724915014,10.203726320104217
49.09037536151408,42.76821300802533,0.5364422302833306,10.135903941566507
49.54586684324075,43.03710135019718,0.5300817848836097,10.067988234122685
49.99999999999999,43.30127018922193,0.5235987755982989,10.000000000000002
50.45276238150193,43.56069055600947,0.5169911157236915,9.931960391186653
50.90414157503713,43.81533400219318,0.5102566939316668,9.863890913637272
51.354125205817006,44.06517260324961,0.503393375829272,9.795813431322868
51.80270093731302,44.31017896156073,0.49639900570490797,9.727750170094392
52.24985647159488,44.55032620941839,0.4892714084738996,9.659723721326284
52.69557954966776,44.78558801197065,0.4820083918367108,9.591757045303412
53.13985795180828,45.015938570109675,0.4746077486635177,9.523873474311852
53.582679497899655,45.241352623300976,0.4670672596192662,9.456096715390508
54.02403204776549,45.46180545235342,0.4593846960437129,9.388450852697414
54.4639035015027,45.67727288213004,0.45155782310124465,9.320960349440778
54.90228179981317,45.88773128419905,0.4435844032155181,9.253650049321328
55.3391549243344,46.093157579425025,0.4354621998041033,9.186545177428613
55.77451089796901,46.29352924049974,0.4271889813283649,9.119671340529944
56.20833778521306,46.488824294412574,0.41876252567374644,9.053054526686743
56.64062369248328,46.67902132486009,0.4101806248754155,8.986721104128875
57.07135676844316,46.86409947459457,0.40144109020386537,8.920697819313405
57.50052520432786,47.04403844771127,0.3925417576245332,8.85501179409012
57.92811723426789,47.218818511874055,0.3834804936447551,8.78969052189195
58.35412113561175,47.388420500479285,0.3742552015604208,8.724761862864437
58.778525229247315,47.55282581475768,0.3648638281134832,8.660254037844386
59.201317879921945,47.71201642581384,0.3553043705700046,8.596195621094203
59.62248749656157,47.86597487660335,0.3455748842266403,8.53261553169476
60.04202253258839,48.014684283847146,0.33567349035137517,8.469543023496648
60.45991148623747,48.1581283398829,0.3255983845618717,8.407007673526769
60.876142900872054,48.29629131445341,0.3153478456419856,8.345039368745011
61.29070536529764,48.429158056431554,0.30492024479379254,8.283668291044105
61.703587514074854,48.5567139954818,0.294314055318849,8.222924900384797
62.11477802783103,48.67894514365801,0.28352786271836755,8.162839915958303
62.52426563357051,48.795838096937366,0.2725603751974931,8.103444295268904
62.93203910498374,48.90738003669028,0.2614104345539369,8.044769211031348
63.33808726275502,49.0135587310861,0.25007702742584326,7.986846025780847
63.74239897486896,49.11436253643443,0.2385592968679455,7.929706264097914
64.14496315691578,49.209780398462094,0.22685655421883377,7.873381582356124
64.54576877239505,49.299801853525246,0.21496829121552535,7.817903735908436
64.94480483301837,49.38441702975689,0.20289419230454778,7.763304543636934
65.34206039901053,49.46361664814941,0.1906341470914676,7.709615849801938
65.73752457940957,49.537392023572174,0.17818826286328177,7.6568694831394595
66.13118653236518,49.605735065723884,0.1655568771104342,7.605097213171154
66.52303546543608,49.66863828001983,0.1527405699674982,7.554330703707994
66.91306063588581,49.72609476841367,0.1397401764839234,7.504601463548376
67.30125135097734,49.77809823015401,0.1265567986287838,7.455940794392838
67.68759696826606,49.82464296247522,0.11319181692634615,7.408379736021267
68.07208689589177,49.8657238612229,0.09964690161265771,7.361949008804134
68.45471059286886,49.901336421413575,0.0859240231974069,7.316678953647056
68.8354575693754,49.93147673772869,0.07202546231021824,7.272599469497377
69.21431738704068,49.95614150494292,0.057953818706500654,7.229739948572478
69.59127965923143,49.975328018286575,0.04371201930516696,7.18812920950179
69.96633405133655,49.989034173742276,0.029303325129175686,7.147795428607687
70.33947028105038,49.997258468275604,0.014731337020102528,7.108766069584088
70.71067811865474,49.99999999999999,4.0061409736030434e-16,7.0710678118654755
71.07994738729924,49.99725846827561,6.268298913337393,7.034726478012166
71.44726796328032,49.989034173742276,6.253262103123236,6.999766960470131
71.81262977631887,49.975328018286575,6.238079864942228,6.966213148094165
72.17602280983621,49.95614150494292,6.222757532949869,6.934087852851651
72.53743710122875,49.93147673772869,6.207300782963867,6.903412737149587
72.89686274214114,49.901336421413575,6.191715626422196,6.8742082422494635
73.25428987873786,49.865723861222904,6.176008402334204,6.846493518252172
73.60970871197343,49.82464296247522,6.16018576719065,6.82028635614803
73.96310949786097,49.77809823015401,6.144254682819289,6.795603122434377
74.31448254773942,49.72609476841367,6.128222402194854,6.772458696804806
74.66381822853914,49.66863828001983,6.112096453235661,6.7508664134093666
75.01110696304595,49.60573506572389,6.095884620643207,6.730838006173765
75.35633923016378,49.53739202357218,6.079594925865608,6.712383558647543
75.69950556517563,49.46361664814942,6.063235605290058,6.6955114588264335
76.04059656000308,49.38441702975689,6.046815086793251,6.680228359362483
76.37960286346421,49.29980185352525,6.030341964801402,6.666539143537735
76.71651518152996,49.2097803984621,6.013824974032493,6.654446897333111
77.05132427757891,49.11436253643444,5.997272962112493,6.643952887874899
77.38402097265062,49.0135587310861,5.9806948612737605,6.635056548486882
77.71459614569707,48.90738003669028,5.964099659357562,6.6277554705180535
78.04304073383297,48.79583809693737,5.947496370353087,6.622045402054558
78.36934573258397,48.67894514365801,5.93089400471236,6.617920253561278
78.69350219613372,48.55671399548181,5.914301539683895,6.615372110434168
79.01550123756903,48.42915805643156,5.897727889907613,6.614391252380228
79.33533402912352,48.29629131445341,5.881181878509558,6.614966179479078
79.65299180241962,48.15812833988291,5.864672208927396,6.61708364471928
79.96846584870904,48.01468428384715,5.848207437686636,6.6207286927450655
80.28174751911145,47.86597487660337,5.8317959483334265,6.625884704495805
80.59282822485156,47.71201642581384,5.815445926712761,6.632533447372163
80.90169943749473,47.55282581475768,5.799165337761598,6.640655130520274
81.20835268918061,47.388420500479285,5.7829619039650195,6.650228464788761
81.51277957285541,47.218818511874055,5.766843085600704,6.661230726883647
81.81497174250234,47.04403844771128,5.750816062873091,6.6736378272233186
82.1149209133704,46.86409947459458,5.73488772001424,6.687424380979676
82.41261886220155,46.67902132486009,5.719064631403899,6.702563781782705
82.70805742745617,46.488824294412574,5.703353049737294,6.7190282775633206
83.00122850953674,46.293529240499744,5.687758896245878,6.7367890480136365
83.29212407100994,46.093157579425025,5.672287752954322,6.755816283153839
83.58073613682701,45.887731284199056,5.65694485693646,6.776079262510625
83.86705679454239,45.67727288213005,5.64173509651423,6.79754643443258
84.15107819453061,45.46180545235343,5.6266630093268875,6.820185495092834
84.4327925502015,45.24135262330098,5.611732782183176,6.843963466757539
84.71219213821371,45.015938570109675,5.59694825259674,6.868846774930134
84.98926929868638,44.78558801197065,5.582312911894946,6.894801324014701
85.26401643540922,44.550326209418394,5.567829909783317,6.921792571176849
85.53642601605065,44.31017896156074,5.553502060242107,6.949785598116341
85.80649057236445,44.065172603249614,5.539331848627785,6.978745180502014
86.07420270039435,43.81533400219318,5.525321439850478,7.008635854855379
86.33955506067717,43.560690556009476,5.511472687498432,7.039421982704719
86.60254037844386,43.30127018922194,5.497787143782138,7.071067811865474
86.8631514438191,43.03710135019719,5.48426607017379,7.103537534735468
87.12138111201894,42.768213008025334,5.470910448621956,7.136795343524318
87.3772223035465,42.494634649343205,5.457720993226596,7.170805482365265
87.63066800438637,42.21639627510076,5.444698162265583,7.205532296284329
87.88171126619653,41.93352839727121,5.431842170470665,7.240940277026087
88.13034520649921,41.646062035504976,5.419153001457894,7.27699410575738
88.37656300886934,41.3540287137281,5.406630420225136,7.31365869268997
88.62035792312147,41.057460456685206,5.394273985636872,7.350899213680435
88.86172326549487,40.756389786427725,5.382083062824258,7.388681143880611
89.10065241883677,40.450849718747364,5.370056835436031,7.4269702885247195
89.33713883278375,40.14087375955574,5.358194317683334,7.465732810950016
89.57117602394129,39.82649590120982,5.346494366128767,7.504935257956457
89.80275757606155,39.50775061878452,5.334955691176918,7.5445445826178545
90.03187714021934,39.184672866292004,5.323576868230152,7.584528164662035
90.25852843498605,38.85729807284855,5.312356348479659,7.62485382854125
90.48270524660195,38.52566213878948,5.301292469307485,7.665489859316184
90.70440142914649,38.189801431732114,5.290383464280576,7.706405016478004
90.92361090470685,37.849752782587835,5.27962747272273,7.747568545832566
91.14032766354453,37.50555348152299,5.269022548854799,7.788950189569978
91.35454576426008,37.15724127386972,5.258566670497401,7.830520194640608
91.5662593339561,36.80485435598672,5.248257747334025,7.872249319556081
91.7754625683981,36.44843137107058,5.238093628735499,7.914108839730464
91.98214973217375,36.088011404918106,5.228072111149569,7.956070551473237
92.18631515885005,35.72363398164018,5.218190945061728,7.998106774741373
92.38795325112868,35.355339059327385,5.2084478415354685,8.040190354753587
92.58705848099947,34.98316702566829,5.198840478341848,8.08229466256506
92.783625389892,34.60715869352034,5.189366505689703,8.124393594696276
92.97764858882513,34.227355296434446,5.180023551569025,8.166461571904632
93.16912275855489,33.84379848413306,5.170809226720877,8.208473537182723
93.35804264972018,33.45653031794292,5.161721129248011,8.250404953062178
93.54440308298673,33.06559326618261,5.152756848880792,8.29223179829726
93.72819894918915,32.67103019950528,5.143913970913394,8.333930563997564
93.90942520947091,32.272884386197546,5.135190079825419,8.375478249274662
94.08807689542255,31.871199487434495,5.126582762604133,8.416852356463
94.26414910921783,31.466019552491886,5.118089611782441,8.458030885971002
94.4376370237481,31.057389013915518,5.109708228207566,8.498992330814328
94.60853588275452,30.645352682648838,5.1014362235551545,8.539715670879108
94.77684100095857,30.22995574311875,5.09327122260319,8.58018036695928
94.94254776419038,29.811243748280805,5.085210865279745,8.620366354608592
95.10565162951535,29.389262614623657,5.077252808498173,8.660254037844386
95.26614812535861,28.96405861713395,5.069394727792859,8.699824282737062
95.42403285162769,28.535678384221608,5.0616343187682045,8.739058410916218
95.579301479833,28.10416889260654,5.053969298372971,8.777938193021514
95.73194975320672,27.669577462167226,5.046397406011631,8.816445842123693
95.8819734868193,27.231951750751367,5.038916404503789,8.85456400713885
96.02936856769429,26.79133974894985,5.031524080902281,8.892275766256514
96.17413095492114,26.34778977483389,5.024218247179957,8.92956462040021
96.31625667976581,25.90135046865653,5.016996740794688,8.966414486737033
96.45574184577981,25.452070787518572,5.0098574251415915,9.002809692251002
96.59258262890683,25.000000000000018,5.002798189900975,9.038734967393284
96.72677527758768,24.54518768075705,4.995816951290021,9.0741754398208
96.85831611286311,24.08768370508578,4.988911652225736,9.109116628233313
96.98720152847467,23.627538243452705,4.982080262406263,9.143544436317766
97.1134279909636,23.1648017559931,4.975320778317174,9.177445146807516
97.23699203976766,22.699524986977345,4.968631223168986,9.210805415662913
97.35789028731602,22.23175895924639,4.962009646771677,9.24361226637877
97.47611941912217,21.761554968616398,4.955454125351662,9.27585308442333
97.59167619387473,21.288964578253644,4.948962761316246,9.307515611812503
97.70455744352635,20.81403961302008,4.942533682970296,9.338587941822459
97.81476007338055,20.33683215379002,4.936165044189463,9.369058513842939
97.92228106217658,19.857394531739054,4.92985502405405,9.3989161083731
98.02711746217219,19.375779322605162,4.923601826447256,9.428149842161144
98.12926639922452,18.892039340923375,4.917403679621287,9.456749163488498
98.22872507286885,18.406227634233908,4.911258835734546,9.484703847598933
98.32549075639545,17.91839747726503,4.905165570362855,9.512003992272586
98.41956079692419,17.428602366090768,4.899122181987465,9.538640013544555
98.51093261547739,16.936896012264587,4.893126991462334,9.564602641567404
98.59960370705049,16.443332336929167,4.887178341462987,9.589882916616757
98.68557164068072,15.947965464903513,4.881274595919086,9.614472185238798
98.76883405951378,15.450849718747378,4.875414139432613,9.638362096538483
98.84938868086836,14.95203961280435,4.869595376683449,9.661544598606962
98.92723329629884,14.451589847223605,4.863816731823942,9.684011935086698
99.00236577165575,13.949555301961475,4.858076647863926,9.705756641872574
99.07478404714436,13.44599103076331,4.852373586047512,9.726771543947272
99.14448613738104,12.94095225512605,4.8467060252228436,9.747049752349094
99.21147013144778,12.434494358242763,4.841072461205893,9.766584661270366
99.27573419294455,11.926672878929056,4.835471406139263,9.78536994528459
99.33727656003964,11.417543505532809,4.829901387846859,9.80339955670035
99.39609554551797,10.907162069827137,4.8243609491852,9.820667723040199
99.45218953682733,10.395584540887988,4.818848647392048,9.837168944642546
99.50555699612262,9.882867018956315,4.813363053432963,9.852897992384722
99.556196460308,9.36906572928625,4.807902751346297,9.867849905525423
99.60410654107696,8.854237015979173,4.802466337587102,9.882019989664688
99.64928592495043,8.33843733580513,4.797052420370332,9.895403814819726
99.6917333733128,7.821723252011571,4.791659619013673,9.907997213614909
99.73144772244581,7.304151428120597,4.786286563280292,9.91979627958427
99.76842788356053,6.785778621715246,4.780931892721733,9.930797365585036
99.80267284282715,6.266661678215227,4.775594256021144,9.94099708232065
99.83418166140284,5.746857524643356,4.770272310336987,9.950392296971923
99.86295347545739,5.2264231633826865,4.764964720647331,9.958980131935027
99.888987496197,4.70541566592574,4.759670159094824,9.966757963665037
99.91228300988584,4.183892166615786,4.7543873043323535,9.973723421623944
99.93283937786562,3.6619098563816066,4.749114840869453,9.979874387332064
99.95065603657316,3.1395259764656793,4.74385145841942,9.985208993521884
99.96573249755572,2.616797812147212,4.73859585124713,9.989725623393516
99.97806834748455,2.0937826864599907,4.733346717517492,9.993422909970953
99.98766324816606,1.5705379539064341,4.728102758644493,9.996299735558505
99.99451693655121,1.0471209941678554,4.722862678640745,9.998355231296827
99.99862922474267,0.5235892058123075,4.71762518346745,9.999588776818106
100.0,2.8327694488239898e-14,4.71238898038469,10.0
99.99862922474267,-0.5235892058122731,4.70715277730193,9.999588776818106
99.99451693655121,-1.047120994167821,4.701915282128635,9.998355231296827
99.98766324816606,-1.5705379539063997,4.6966752021248865,9.996299735558505
99.97806834748455,-2.093782686459956,4.691431243251888,9.993422909970953
99.96573249755572,-2.616797812147178,4.68618210952225,9.989725623393516
99.95065603657316,-3.139525976465645,4.680926502349959,9.985208993521884
99.93283937786562,-3.661909856381572,4.675663119899927,9.979874387332064
99.91228300988584,-4.183892166615752,4.670390656437027,9.973723421623943
99.888987496197,-4.705415665925705,4.665107801674555,9.966757963665035
99.86295347545739,-5.226423163382652,4.659813240122048,9.958980131935027
99.83418166140284,-5.746857524643322,4.654505650432394,9.950392296971923
99.80267284282715,-6.2666616782151925,4.649183704748236,9.94099708232065
99.76842788356053,-6.785778621715189,4.643846068047647,9.93079736558504
99.73144772244581,-7.304151428120562,4.638491397489088,9.919796279584272
99.6917333733128,-7.821723252011516,4.633118341755707,9.907997213614909
99.64928592495043,-8.338437335805098,4.627725540399047,9.895403814819728
99.60410654107696,-8.854237015979137,4.622311623182277,9.882019989664688
99.556196460308,-9.369065729286216,4.616875209423084,9.867849905525425
99.50555699612264,-9.882867018956283,4.6114149073364175,9.852897992384726
99.45218953682733,-10.395584540887953,4.605929313377331,9.837168944642547
99.39609554551797,-10.907162069827102,4.600417011584179,9.820667723040204
99.33727656003964,-11.417543505532775,4.59487657292252,9.80339955670035
99.27573419294455,-11.926672878929022,4.589306554630117,9.78536994528459
99.21147013144778,-12.434494358242729,4.583705499563488,9.766584661270368
99.14448613738105,-12.94095225512602,4.578071935546537,9.747049752349094
99.07478404714436,-13.445991030763276,4.572404374721868,9.726771543947272
99.00236577165576,-13.949555301961444,4.566701312905454,9.705756641872576
98.92723329629884,-14.45158984722355,4.5609612289454375,9.6840119350867
98.84938868086836,-14.952039612804317,4.55518258408593,9.661544598606962
98.76883405951378,-15.450849718747344,4.549363821336767,9.638362096538483
98.68557164068073,-15.947965464903483,4.543503364850293,9.6144721852388
98.5996037070505,-16.44333233692914,4.537599619306392,9.589882916616759
98.5109326154774,-16.936896012264555,4.531650969307045,9.564602641567406
98.4195607969242,-17.42860236609074,4.525655778781914,9.538640013544555
98.32549075639547,-17.918397477265,4.519612390406525,9.512003992272586
98.22872507286887,-18.406227634233872,4.5135191250348345,9.484703847598935
98.12926639922452,-18.892039340923343,4.507374281148092,9.4567491634885
98.02711746217219,-19.375779322605126,4.501176134322123,9.428149842161147
97.92228106217658,-19.857394531739022,4.49492293671533,9.398916108373104
97.81476007338057,-20.33683215378999,4.488612916579917,9.36905851384294
97.70455744352637,-20.81403961302005,4.482244277799083,9.33858794182246
97.59167619387475,-21.288964578253612,4.475815199453133,9.307515611812505
97.47611941912218,-21.76155496861635,4.469323835417718,9.275853084423334
97.35789028731602,-22.231758959246356,4.462768313997703,9.243612266378772
97.23699203976767,-22.699524986977313,4.4561467376003945,9.210805415662916
97.1134279909636,-23.164801755993068,4.449457182452205,9.177445146807518
96.98720152847469,-23.627538243452676,4.4426976983631175,9.14354443631777
96.85831611286312,-24.08768370508575,4.435866308543643,9.109116628233313
96.72677527758768,-24.545187680757017,4.428961009479359,9.074175439820802
96.59258262890683,-24.999999999999986,4.421979770868404,9.038734967393285
96.45574184577981,-25.45207078751854,4.414920535627789,9.002809692251002
96.31625667976581,-25.9013504686565,4.407781219974692,8.966414486737035
96.17413095492114,-26.347789774833856,4.400559713589423,8.929564620400214
96.0293685676943,-26.791339748949824,4.393253879867098,8.892275766256514
95.88197348681932,-27.23195175075134,4.38586155626559,8.854564007138851
95.73194975320673,-27.669577462167176,4.378380554757749,8.816445842123697
95.57930147983302,-28.104168892606516,4.370808662396408,8.777938193021516
95.4240328516277,-28.535678384221562,4.363143642001177,8.739058410916224
95.26614812535863,-28.964058617133922,4.3553832329765205,8.699824282737064
95.10565162951536,-29.38926261462363,4.347525152271206,8.660254037844389
94.9425477641904,-29.811243748280777,4.339567095489635,8.620366354608596
94.77684100095858,-30.229955743118722,4.3315067381661905,8.580180366959281
94.60853588275454,-30.645352682648813,4.323341737214225,8.53971567087911
94.43763702374811,-31.057389013915497,4.315069732561813,8.498992330814334
94.26414910921784,-31.46601955249186,4.306688348986938,8.458030885971002
94.08807689542256,-31.871199487434467,4.2981951981652475,8.416852356463004
93.90942520947092,-32.272884386197525,4.289587880943961,8.375478249274668
93.72819894918916,-32.67103019950526,4.280863989855987,8.333930563997566
93.54440308298673,-33.06559326618259,4.272021111888588,8.292231798297262
93.35804264972019,-33.45653031794289,4.263056831521368,8.250404953062183
93.1691227585549,-33.84379848413301,4.253968734048503,8.208473537182726
92.97764858882515,-34.22735529643442,4.244754409200354,8.166461571904636
92.78362538989201,-34.60715869352032,4.235411455079676,8.124393594696278
92.58705848099949,-34.98316702566826,4.225937482427533,8.082294662565063
92.38795325112868,-35.35533905932735,4.216330119233911,8.04019035475359
92.18631515885006,-35.72363398164016,4.206587015707651,7.998106774741376
91.98214973217378,-36.08801140491809,4.1967058496198115,7.956070551473241
91.77546256839813,-36.44843137107057,4.186684332033881,7.914108839730467
91.56625933395611,-36.8048543559867,4.176520213435355,7.872249319556085
91.3545457642601,-37.1572412738697,4.1662112902719795,7.830520194640611
91.14032766354454,-37.50555348152296,4.155755411914582,7.788950189569981
90.92361090470686,-37.849752782587814,4.145150488046649,7.747568545832567
90.7044014291465,-38.189801431732114,4.134394496488804,7.706405016478006
90.48270524660197,-38.525662138789436,4.123485491461895,7.665489859316187
90.25852843498608,-38.85729807284853,4.1124216122897215,7.624853828541252
90.03187714021935,-39.18467286629198,4.101201092539228,7.5845281646620375
89.80275757606158,-39.50775061878449,4.089822269592462,7.54454458261786
89.5711760239413,-39.826495901209796,4.078283594640613,7.504935257956461
89.33713883278375,-40.14087375955571,4.066583643086046,7.465732810950018
89.10065241883679,-40.450849718747364,4.054721125333348,7.4269702885247195
88.8617232654949,-40.75638978642769,4.042694897945122,7.388681143880615
88.62035792312149,-41.05746045668519,4.0305039751325085,7.350899213680438
88.37656300886934,-41.35402871372808,4.018147540544244,7.313658692689972
88.13034520649923,-41.646062035504976,4.005624959311485,7.27699410575738
87.88171126619656,-41.93352839727118,3.9929357902987155,7.240940277026091
87.63066800438637,-42.216396275100735,3.980079798503797,7.205532296284334
87.37722230354653,-42.49463464934319,3.967056967542784,7.170805482365266
87.12138111201895,-42.768213008025334,3.953867512147423,7.136795343524319
86.86315144381915,-43.03710135019717,3.9405118905955905,7.103537534735471
86.60254037844388,-43.30127018922192,3.926990816987242,7.071067811865477
86.33955506067717,-43.56069055600946,3.913305273270948,7.039421982704721
86.07420270039438,-43.815334002193154,3.8994565209189025,7.008635854855383
85.80649057236447,-44.06517260324959,3.885446112141595,6.978745180502017
85.53642601605067,-44.31017896156072,3.871275900527273,6.949785598116344
85.26401643540923,-44.550326209418394,3.856948050986063,6.921792571176849
84.98926929868641,-44.785588011970624,3.842465048874435,6.894801324014705
84.71219213821372,-45.01593857010966,3.82782970817264,6.868846774930136
84.43279255020151,-45.24135262330096,3.8130451785862047,6.843963466757541
84.15107819453061,-45.461805452353424,3.7981149514424923,6.820185495092834
83.86705679454242,-45.677272882130026,3.783042864255151,6.797546434432581
83.58073613682704,-45.88773128419905,3.7678331038329205,6.776079262510628
83.29212407100995,-46.09315757942502,3.752490207815058,6.755816283153843
83.00122850953677,-46.29352924049972,3.7370190645235026,6.736789048013638
82.70805742745621,-46.48882429441257,3.7214249110320865,6.719028277563322
82.41261886220158,-46.67902132486008,3.7057133293654805,6.702563781782705
82.11492091337041,-46.864099474594575,3.68989024075514,6.687424380979676
81.81497174250238,-47.044038447711266,3.67396189789629,6.673637827223319
81.51277957285544,-47.21881851187404,3.657934875168677,6.661230726883647
81.20835268918064,-47.388420500479285,3.641816056804361,6.650228464788762
80.90169943749474,-47.55282581475767,3.6256126230077825,6.640655130520274
80.5928282248516,-47.71201642581383,3.60933203405662,6.632533447372164
80.28174751911146,-47.86597487660335,3.5929820124359537,6.625884704495805
79.96846584870907,-48.01468428384715,3.576570523082744,6.6207286927450655
79.65299180241963,-48.15812833988291,3.560105751841984,6.61708364471928
79.33533402912354,-48.296291314453406,3.543596082259822,6.614966179479078
